timestamp,open_interest,sum_open_interest_value
1772272800000,286544230.70000000,365991976.95995880
1772276400000,285345785.20000000,367726231.94271797
1772280000000,284398967.50000000,367471905.90675000
1772283600000,286211456.50000000,370586593.87620000
1772287200000,283727972.30000000,379773148.12067200
1772290800000,281951115.40000000,371431194.69063400
1772294400000,282826665.20000000,374222090.74631340
1772298000000,280167433.90000000,371308797.07893650
1772301600000,282892638.80000000,375511688.74312000
1772305200000,280661186.20000000,376595145.38572100
1772308800000,278431343.90000000,376834360.12782410
1772312400000,278188603.80000000,383801861.24351970
1772316000000,277331911.10000000,381803776.61991040
1772319600000,274934402.20000000,379354488.15556000
1772323200000,271763313.20000000,373833711.11674243
1772326800000,269720541.30000000,371707830.69787650
1772330400000,270264082.60000000,378964296.62172000
1772334000000,266831371.40000000,380074605.42216000
1772337600000,265688005.60000000,376798729.54192000
1772341200000,267377666.60000000,377831380.67246000
1772344800000,268569891.20000000,378361262.72256000
1772348400000,270317685.90000000,376829995.93786150
1772352000000,270511937.10000000,377932227.32241000
1772355600000,270875445.50000000,373723284.72673280
1772359200000,271876139.50000000,373122813.84980000
1772362800000,273749599.30000000,376679448.63680000
1772366400000,273915946.30000000,376735591.53894700
1772370000000,274098678.50000000,374747713.24520000
1772373600000,272580731.00000000,378205764.26250000
1772377200000,273384165.10000000,377263176.54178995
1772380800000,272385396.50000000,375207797.55220765
